Year,Conference,Division,Team,Stadium,Lat,Long,Logo
2016,NFC,NFC South,Atlanta Falcons,Georgia Dome,33.758,-84.401,https://sportslogohistory.com/wp-content/uploads/2017/12/atlanta_falcons_2003-pres.png
2016,NFC,NFC South,New Orleans Saints,Mercedes-Benz Superdome,29.950833,-90.081111,https://sportslogohistory.com/wp-content/uploads/2018/04/new_orleans_saints_2012-2016.png
2016,NFC,NFC South,Carolina Panthers,Bank of America Stadium,35.225833,-80.852778,https://sportslogohistory.com/wp-content/uploads/2017/12/carolina_panthers_2012-pres.png
2016,NFC,NFC West,Seattle Seahawks,Seahawks Stadium,47.5952,-122.3316,https://sportslogohistory.com/wp-content/uploads/2017/12/seattle_seahawks_2012-pres.png
2016,NFC,NFC West,Arizona Cardinals,State Farm Stadium,33.528,-112.263,https://sportslogohistory.com/wp-content/uploads/2017/12/arizona_cardinals_2005-pres.png
2016,NFC,NFC West,San Francisco 49ers,Levi's Stadium,37.403,-122.97,https://sportslogohistory.com/wp-content/uploads/2017/12/san_francisco_49ers_2009-pres.png
2016,NFC,NFC West,Los Angeles Rams,Los Angeles Memorial Coliseum,34.014167,-118.287778,https://sportslogohistory.com/wp-content/uploads/2017/12/los_angeles_rams_2016.png
2017,AFC,AFC East,Miami Dolphins,Hard Rock Stadium,25.958056,-80.238889,https://sportslogohistory.com/wp-content/uploads/2018/04/miami_dolphins_2013-2017.png
2017,AFC,AFC East,New York Jets,MetLife Stadium,40.813528,-74.074361,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_jets_1998-pres.png
2017,AFC,AFC East,Buffalo Bills,Bills Stadium,42.774,-78.787,https://sportslogohistory.com/wp-content/uploads/2017/12/buffalo_bills_1974-pres.png
2017,AFC,AFC East,New England Patriots,Gillette Stadium,42.091,-71.264,https://sportslogohistory.com/wp-content/uploads/2018/02/new_england_patriots_2000-pres.png
2017,AFC,AFC North,Cincinnati Bengals,Paul Brown Stadium,39.095,-84.516,https://sportslogohistory.com/wp-content/uploads/2017/12/cincinnati_bengals_2004-pres.png
2017,AFC,AFC North,Baltimore Ravens,Memorial Stadium,39.329444,-76.601389,https://sportslogohistory.com/wp-content/uploads/2017/12/baltimore_ravens_1999-pres.png
2017,AFC,AFC North,Pittsburgh Steelers,Heinz Field,40.446667,-80.015833,https://sportslogohistory.com/wp-content/uploads/2017/05/pittsburgh_steelers_2002-pres.png
2017,AFC,AFC North,Cleveland Browns,FirstEnergy Stadium,41.506111,-81.699444,https://sportslogohistory.com/wp-content/uploads/2017/12/cleveland_browns_2015-pres.png
2017,AFC,AFC South,Houston Texans,Reliant Stadium,29.684722,-95.410833,https://static.wikia.nocookie.net/logopedia/images/2/28/Houston_Texans_logo.svg/revision/latest/scale-to-width-down/200?cb=20130406101446
2017,AFC,AFC South,Indianapolis Colts,Lucas Oil Stadium,39.760056,-86.163806,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png
2017,AFC,AFC South,Tennessee Titans,Nissan Stadium,36.166389,-86.771389,https://sportslogohistory.com/wp-content/uploads/2017/12/tennessee_titans_1999-pres.png
2017,AFC,AFC South,Jacksonville Jaguars,Jacksonville Municipal Stadium,30.323889,-81.6375,https://sportslogohistory.com/wp-content/uploads/2017/12/jacksonville_jaguars_2013-pres.png
2017,AFC,AFC West,Oakland Raiders,Oakland–Alameda County Coliseum,37.751667,-121.200556,https://sportslogohistory.com/wp-content/uploads/2016/SLH/nfl_primary/oakland_raiders.png
2017,AFC,AFC West,Kansas City Chiefs,Arrowhead Stadium,39.048889,-94.483889,https://sportslogohistory.com/wp-content/uploads/2018/04/kansas_city_chiefs_1972-pres.png
2017,AFC,AFC West,Los Angeles Chargers,StubHub Center,33.864,-119.261,https://sportslogohistory.com/wp-content/uploads/2017/12/los_angeles_chargers_2017-pres.png
2017,AFC,AFC West,Denver Broncos,Broncos Stadium at Mile High,39.743889,-105.02,https://sportslogohistory.com/wp-content/uploads/2017/12/denver_broncos_1997-pres.png
2017,NFC,NFC East,Dallas Cowboys,Cowboys Stadium,32.747778,-97.092778,https://sportslogohistory.com/wp-content/uploads/2017/12/dallas_cowboys_1964-pres.png
2017,NFC,NFC East,New York Giants,MetLife Stadium,39.813528,-73.074361,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_giants_2000-pres.png
2017,NFC,NFC East,Washington Redskins,FedExField,37.907778,-76.864444,https://sportslogohistory.com/wp-content/uploads/2017/12/washington_redskins_1983-pres.png
2017,NFC,NFC East,Philadelphia Eagles,Lincoln Financial Field,39.900833,-75.1675,https://sportslogohistory.com/wp-content/uploads/2017/12/philadelphia_eagles_1996-pres.png
2017,NFC,NFC North,Minnesota Vikings,U.S. Bank Stadium,44.974,-93.258,https://sportslogohistory.com/wp-content/uploads/2020/09/minnesota_vikings_2013-pres.png
2017,NFC,NFC North,Detroit Lions,Tiger Stadium,42.331944,-83.068889,https://sportslogohistory.com/wp-content/uploads/2017/12/detroit_lions-2017-pres.png
2017,NFC,NFC North,Green Bay Packers,Lambeau Field,44.501389,-88.062222,https://sportslogohistory.com/wp-content/uploads/2017/12/green_bay_packers_1980-pres.png
2017,NFC,NFC North,Chicago Bears,Soldier Field,41.8623,-87.6167,https://sportslogohistory.com/wp-content/uploads/2017/12/chicago_bears_1974-pres.png
2017,NFC,NFC South,Tampa Bay Buccaneers,Raymond James Stadium,27.975833,-82.503333,https://sportslogohistory.com/wp-content/uploads/2017/12/tampa_bay_buccaneers_2014-pres.png
2017,NFC,NFC South,Atlanta Falcons,Mercedes-Benz Stadium,33.755556,-84.4,https://sportslogohistory.com/wp-content/uploads/2017/12/atlanta_falcons_2003-pres.png
2017,NFC,NFC South,New Orleans Saints,Mercedes-Benz Superdome,29.950833,-90.081111,https://sportslogohistory.com/wp-content/uploads/2018/04/new_orleans_saints_2017-pres.png
2017,NFC,NFC South,Carolina Panthers,Bank of America Stadium,35.225833,-80.852778,https://sportslogohistory.com/wp-content/uploads/2017/12/carolina_panthers_2012-pres.png
2017,NFC,NFC West,Seattle Seahawks,Seahawks Stadium,47.5952,-122.3316,https://sportslogohistory.com/wp-content/uploads/2017/12/seattle_seahawks_2012-pres.png
2017,NFC,NFC West,Arizona Cardinals,State Farm Stadium,33.528,-112.263,https://sportslogohistory.com/wp-content/uploads/2017/12/arizona_cardinals_2005-pres.png
2017,NFC,NFC West,San Francisco 49ers,Levi's Stadium,37.403,-122.97,https://sportslogohistory.com/wp-content/uploads/2017/12/san_francisco_49ers_2009-pres.png
2017,NFC,NFC West,Los Angeles Rams,Los Angeles Memorial Coliseum,34.014167,-117.287778,https://sportslogohistory.com/wp-content/uploads/2017/12/los_angeles_rams_2017-pres.png
2018,AFC,AFC East,Miami Dolphins,Hard Rock Stadium,25.958056,-80.238889,https://sportslogohistory.com/wp-content/uploads/2018/04/miami_dolphins_2018-pres.png
2018,AFC,AFC East,New York Jets,MetLife Stadium,40.813528,-74.074361,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_jets_1998-pres.png
2018,AFC,AFC East,Buffalo Bills,Bills Stadium,42.774,-78.787,https://sportslogohistory.com/wp-content/uploads/2017/12/buffalo_bills_1974-pres.png
2018,AFC,AFC East,New England Patriots,Gillette Stadium,42.091,-71.264,https://sportslogohistory.com/wp-content/uploads/2018/02/new_england_patriots_2000-pres.png
2018,AFC,AFC North,Cincinnati Bengals,Paul Brown Stadium,39.095,-84.516,https://sportslogohistory.com/wp-content/uploads/2017/12/cincinnati_bengals_2004-pres.png
2018,AFC,AFC North,Baltimore Ravens,Memorial Stadium,39.329444,-76.601389,https://sportslogohistory.com/wp-content/uploads/2017/12/baltimore_ravens_1999-pres.png
2018,AFC,AFC North,Pittsburgh Steelers,Heinz Field,40.446667,-80.015833,https://sportslogohistory.com/wp-content/uploads/2017/05/pittsburgh_steelers_2002-pres.png
2018,AFC,AFC North,Cleveland Browns,FirstEnergy Stadium,41.506111,-81.699444,https://sportslogohistory.com/wp-content/uploads/2017/12/cleveland_browns_2015-pres.png
2018,AFC,AFC South,Houston Texans,Reliant Stadium,29.684722,-95.410833,https://static.wikia.nocookie.net/logopedia/images/2/28/Houston_Texans_logo.svg/revision/latest/scale-to-width-down/200?cb=20130406101446
2018,AFC,AFC South,Indianapolis Colts,Lucas Oil Stadium,39.760056,-86.163806,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png
2018,AFC,AFC South,Tennessee Titans,Nissan Stadium,36.166389,-86.771389,https://sportslogohistory.com/wp-content/uploads/2017/12/tennessee_titans_1999-pres.png
2018,AFC,AFC South,Jacksonville Jaguars,Jacksonville Municipal Stadium,30.323889,-81.6375,https://sportslogohistory.com/wp-content/uploads/2017/12/jacksonville_jaguars_2013-pres.png
2018,AFC,AFC West,Oakland Raiders,Oakland–Alameda County Coliseum,37.751667,-121.200556,https://sportslogohistory.com/wp-content/uploads/2016/SLH/nfl_primary/oakland_raiders.png
2018,AFC,AFC West,Kansas City Chiefs,Arrowhead Stadium,39.048889,-94.483889,https://sportslogohistory.com/wp-content/uploads/2018/04/kansas_city_chiefs_1972-pres.png
2018,AFC,AFC West,Los Angeles Chargers,StubHub Center,33.864,-119.261,https://sportslogohistory.com/wp-content/uploads/2017/12/los_angeles_chargers_2017-pres.png
2018,AFC,AFC West,Denver Broncos,Broncos Stadium at Mile High,39.743889,-105.02,https://sportslogohistory.com/wp-content/uploads/2017/12/denver_broncos_1997-pres.png
2018,NFC,NFC East,Dallas Cowboys,Cowboys Stadium,32.747778,-97.092778,https://sportslogohistory.com/wp-content/uploads/2017/12/dallas_cowboys_1964-pres.png
2018,NFC,NFC East,New York Giants,MetLife Stadium,39.813528,-73.074361,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_giants_2000-pres.png
2018,NFC,NFC East,Washington Redskins,FedExField,37.907778,-76.864444,https://sportslogohistory.com/wp-content/uploads/2017/12/washington_redskins_1983-pres.png
2018,NFC,NFC East,Philadelphia Eagles,Lincoln Financial Field,39.900833,-75.1675,https://sportslogohistory.com/wp-content/uploads/2017/12/philadelphia_eagles_1996-pres.png
2018,NFC,NFC North,Minnesota Vikings,U.S. Bank Stadium,44.974,-93.258,https://sportslogohistory.com/wp-content/uploads/2020/09/minnesota_vikings_2013-pres.png
2018,NFC,NFC North,Detroit Lions,Tiger Stadium,42.331944,-83.068889,https://sportslogohistory.com/wp-content/uploads/2017/12/detroit_lions-2017-pres.png
2018,NFC,NFC North,Green Bay Packers,Lambeau Field,44.501389,-88.062222,https://sportslogohistory.com/wp-content/uploads/2017/12/green_bay_packers_1980-pres.png
2018,NFC,NFC North,Chicago Bears,Soldier Field,41.8623,-87.6167,https://sportslogohistory.com/wp-content/uploads/2017/12/chicago_bears_1974-pres.png
2018,NFC,NFC South,Tampa Bay Buccaneers,Raymond James Stadium,27.975833,-82.503333,https://sportslogohistory.com/wp-content/uploads/2017/12/tampa_bay_buccaneers_2014-pres.png
2018,NFC,NFC South,Atlanta Falcons,Mercedes-Benz Stadium,33.755556,-84.4,https://sportslogohistory.com/wp-content/uploads/2017/12/atlanta_falcons_2003-pres.png
2018,NFC,NFC South,New Orleans Saints,Mercedes-Benz Superdome,29.950833,-90.081111,https://sportslogohistory.com/wp-content/uploads/2018/04/new_orleans_saints_2017-pres.png
2018,NFC,NFC South,Carolina Panthers,Bank of America Stadium,35.225833,-80.852778,https://sportslogohistory.com/wp-content/uploads/2017/12/carolina_panthers_2012-pres.png
2018,NFC,NFC West,Seattle Seahawks,Seahawks Stadium,47.5952,-122.3316,https://sportslogohistory.com/wp-content/uploads/2017/12/seattle_seahawks_2012-pres.png
2018,NFC,NFC West,Arizona Cardinals,State Farm Stadium,33.528,-112.263,https://sportslogohistory.com/wp-content/uploads/2017/12/arizona_cardinals_2005-pres.png
2018,NFC,NFC West,San Francisco 49ers,Levi's Stadium,37.403,-122.97,https://sportslogohistory.com/wp-content/uploads/2017/12/san_francisco_49ers_2009-pres.png
2018,NFC,NFC West,Los Angeles Rams,Los Angeles Memorial Coliseum,34.014167,-117.287778,https://sportslogohistory.com/wp-content/uploads/2017/12/los_angeles_rams_2017-pres.png
2019,AFC,AFC East,Miami Dolphins,Hard Rock Stadium,25.958056,-80.238889,https://sportslogohistory.com/wp-content/uploads/2018/04/miami_dolphins_2018-pres.png
2019,AFC,AFC East,New York Jets,MetLife Stadium,40.813528,-74.074361,https://sportslogohistory.com/wp-content/uploads/2019/04/new_york_jets_2019-pres.png
2019,AFC,AFC East,Buffalo Bills,Bills Stadium,42.774,-78.787,https://sportslogohistory.com/wp-content/uploads/2017/12/buffalo_bills_1974-pres.png
2019,AFC,AFC East,New England Patriots,Gillette Stadium,42.091,-71.264,https://sportslogohistory.com/wp-content/uploads/2018/02/new_england_patriots_2000-pres.png
2019,AFC,AFC North,Cincinnati Bengals,Paul Brown Stadium,39.095,-84.516,https://sportslogohistory.com/wp-content/uploads/2017/12/cincinnati_bengals_2004-pres.png
2019,AFC,AFC North,Baltimore Ravens,Memorial Stadium,39.329444,-76.601389,https://sportslogohistory.com/wp-content/uploads/2017/12/baltimore_ravens_1999-pres.png
2019,AFC,AFC North,Pittsburgh Steelers,Heinz Field,40.446667,-80.015833,https://sportslogohistory.com/wp-content/uploads/2017/05/pittsburgh_steelers_2002-pres.png
2019,AFC,AFC North,Cleveland Browns,FirstEnergy Stadium,41.506111,-81.699444,https://sportslogohistory.com/wp-content/uploads/2017/12/cleveland_browns_2015-pres.png
2019,AFC,AFC South,Houston Texans,Reliant Stadium,29.684722,-95.410833,https://static.wikia.nocookie.net/logopedia/images/2/28/Houston_Texans_logo.svg/revision/latest/scale-to-width-down/200?cb=20130406101446
2019,AFC,AFC South,Indianapolis Colts,Lucas Oil Stadium,39.760056,-86.163806,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png
2019,AFC,AFC South,Tennessee Titans,Nissan Stadium,36.166389,-86.771389,https://sportslogohistory.com/wp-content/uploads/2017/12/tennessee_titans_1999-pres.png
2019,AFC,AFC South,Jacksonville Jaguars,Jacksonville Municipal Stadium,30.323889,-81.6375,https://sportslogohistory.com/wp-content/uploads/2017/12/jacksonville_jaguars_2013-pres.png
2019,AFC,AFC West,Oakland Raiders,Oakland–Alameda County Coliseum,37.751667,-121.200556,https://sportslogohistory.com/wp-content/uploads/2016/SLH/nfl_primary/oakland_raiders.png
2019,AFC,AFC West,Kansas City Chiefs,Arrowhead Stadium,39.048889,-94.483889,https://sportslogohistory.com/wp-content/uploads/2018/04/kansas_city_chiefs_1972-pres.png
2019,AFC,AFC West,Los Angeles Chargers,StubHub Center,33.864,-119.261,https://sportslogohistory.com/wp-content/uploads/2017/12/los_angeles_chargers_2017-pres.png
2019,AFC,AFC West,Denver Broncos,Broncos Stadium at Mile High,39.743889,-105.02,https://sportslogohistory.com/wp-content/uploads/2017/12/denver_broncos_1997-pres.png
2019,NFC,NFC East,Dallas Cowboys,Cowboys Stadium,32.747778,-97.092778,https://sportslogohistory.com/wp-content/uploads/2017/12/dallas_cowboys_1964-pres.png
2019,NFC,NFC East,New York Giants,MetLife Stadium,39.813528,-73.074361,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_giants_2000-pres.png
2019,NFC,NFC East,Washington Redskins,FedExField,37.907778,-76.864444,https://sportslogohistory.com/wp-content/uploads/2017/12/washington_redskins_1983-pres.png
2019,NFC,NFC East,Philadelphia Eagles,Lincoln Financial Field,39.900833,-75.1675,https://sportslogohistory.com/wp-content/uploads/2017/12/philadelphia_eagles_1996-pres.png
2019,NFC,NFC North,Minnesota Vikings,U.S. Bank Stadium,44.974,-93.258,https://sportslogohistory.com/wp-content/uploads/2020/09/minnesota_vikings_2013-pres.png
2019,NFC,NFC North,Detroit Lions,Tiger Stadium,42.331944,-83.068889,https://sportslogohistory.com/wp-content/uploads/2017/12/detroit_lions-2017-pres.png
2019,NFC,NFC North,Green Bay Packers,Lambeau Field,44.501389,-88.062222,https://sportslogohistory.com/wp-content/uploads/2017/12/green_bay_packers_1980-pres.png
2019,NFC,NFC North,Chicago Bears,Soldier Field,41.8623,-87.6167,https://sportslogohistory.com/wp-content/uploads/2017/12/chicago_bears_1974-pres.png
2019,NFC,NFC South,Tampa Bay Buccaneers,Raymond James Stadium,27.975833,-82.503333,https://sportslogohistory.com/wp-content/uploads/2017/12/tampa_bay_buccaneers_2014-pres.png
2019,NFC,NFC South,Atlanta Falcons,Mercedes-Benz Stadium,33.755556,-84.4,https://sportslogohistory.com/wp-content/uploads/2017/12/atlanta_falcons_2003-pres.png
2019,NFC,NFC South,New Orleans Saints,Mercedes-Benz Superdome,29.950833,-90.081111,https://sportslogohistory.com/wp-content/uploads/2018/04/new_orleans_saints_2017-pres.png
2019,NFC,NFC South,Carolina Panthers,Bank of America Stadium,35.225833,-80.852778,https://sportslogohistory.com/wp-content/uploads/2017/12/carolina_panthers_2012-pres.png
2019,NFC,NFC West,Seattle Seahawks,Seahawks Stadium,47.5952,-122.3316,https://sportslogohistory.com/wp-content/uploads/2017/12/seattle_seahawks_2012-pres.png
2019,NFC,NFC West,Arizona Cardinals,State Farm Stadium,33.528,-112.263,https://sportslogohistory.com/wp-content/uploads/2017/12/arizona_cardinals_2005-pres.png
2019,NFC,NFC West,San Francisco 49ers,Levi's Stadium,37.403,-122.97,https://sportslogohistory.com/wp-content/uploads/2017/12/san_francisco_49ers_2009-pres.png
2019,NFC,NFC West,Los Angeles Rams,Los Angeles Memorial Coliseum,34.014167,-117.287778,https://sportslogohistory.com/wp-content/uploads/2017/12/los_angeles_rams_2017-pres.png
2020,AFC,AFC East,Miami Dolphins,Hard Rock Stadium,25.958056,-80.238889,https://sportslogohistory.com/wp-content/uploads/2018/04/miami_dolphins_2018-pres.png
2020,AFC,AFC East,New York Jets,MetLife Stadium,40.813528,-74.074361,https://sportslogohistory.com/wp-content/uploads/2019/04/new_york_jets_2019-pres.png
2020,AFC,AFC East,Buffalo Bills,Bills Stadium,42.774,-78.787,https://sportslogohistory.com/wp-content/uploads/2017/12/buffalo_bills_1974-pres.png
2020,AFC,AFC East,New England Patriots,Gillette Stadium,42.091,-71.264,https://sportslogohistory.com/wp-content/uploads/2018/02/new_england_patriots_2000-pres.png
2020,AFC,AFC North,Cincinnati Bengals,Paul Brown Stadium,39.095,-84.516,https://sportslogohistory.com/wp-content/uploads/2017/12/cincinnati_bengals_2004-pres.png
2020,AFC,AFC North,Baltimore Ravens,Memorial Stadium,39.329444,-76.601389,https://sportslogohistory.com/wp-content/uploads/2017/12/baltimore_ravens_1999-pres.png
2020,AFC,AFC North,Pittsburgh Steelers,Heinz Field,40.446667,-80.015833,https://sportslogohistory.com/wp-content/uploads/2017/05/pittsburgh_steelers_2002-pres.png
